time;gFx;gFy;gFz;TgF
7,714334;0,4784;0,1372;0,9912;1,109
7,714692;0,4656;0,1264;0,9944;1,105
7,714954;0,4500;0,1211;0,9758;1,081
7,718573;0,4270;0,1110;0,9465;1,044
7,721806;0,4048;0,0978;0,9130;1,003
7,725057;0,3935;0,0937;0,9022;0,989
7,725557;0,3818;0,0846;0,8976;0,979
7,727479;0,3676;0,0832;0,8947;0,971
7,730369;0,3598;0,0868;0,8942;0,968
7,732157;0,3542;0,0854;0,8937;0,965
7,735111;0,3544;0,0837;0,8993;0,970
7,738938;0,3613;0,0827;0,8956;0,969
7,739752;0,3598;0,0888;0,8863;0,961
7,743008;0,3542;0,0915;0,8819;0,955
7,744318;0,3410;0,0859;0,8878;0,955
7,748728;0,3349;0,0873;0,8917;0,957
7,749134;0,3244;0,0812;0,8881;0,949
7,752356;0,3314;0,0817;0,8846;0,948
7,754933;0,3292;0,0824;0,8846;0,948
7,759102;0,3388;0,0807;0,8993;0,964
7,760655;0,3427;0,0810;0,9061;0,972
7,761768;0,3688;0,0849;0,9218;0,996
7,764136;0,3970;0,0859;0,9321;1,017
7,767058;0,4089;0,0912;0,9308;1,021
7,770916;0,3957;0,0849;0,9203;1,005
7,773730;0,3679;0,0773;0,9174;0,991
7,775671;0,3226;0,0617;0,9140;0,971
7,776843;0,2972;0,0551;0,9274;0,975
7,780597;0,3134;0,0555;0,9685;1,019
7,781738;0,3363;0,0580;1,0059;1,062
7,784041;0,3358;0,0463;1,0288;1,083
7,787531;0,3239;0,0340;1,0139;1,065
7,789784;0,3048;0,0240;0,9482;0,996
7,791842;0,3031;0,0201;0,8964;0,946
7,794159;0,3004;0,0167;0,8815;0,931
7,798048;0,2965;0,0228;0,8883;0,937
7,798961;0,2997;0,0316;0,8925;0,942
7,801638;0,2896;0,0350;0,8905;0,937
7,805669;0,2862;0,0372;0,8817;0,928
7,806792;0,2882;0,0397;0,8731;0,920
7,809879;0,2789;0,0377;0,8587;0,904
7,814070;0,2833;0,0406;0,8568;0,903
7,814676;0,2855;0,0445;0,8673;0,914
7,816780;0,2860;0,0348;0,8568;0,904
7,823721;0,3195;0,0299;0,8734;0,930
7,824811;0,3483;0,0414;0,9274;0,992
7,825247;0,3451;0,0507;0,9191;0,983
7,826777;0,3415;0,0458;0,8971;0,961
7,829617;0,3532;0,0389;0,8815;0,950
7,831537;0,3940;0,0419;0,9208;1,002
7,834109;0,3957;0,0487;0,9374;1,019
7,840382;0,3830;0,0575;0,9152;0,994
7,841346;0,3960;0,0656;0,9533;1,034
7,841712;0,3999;0,0668;1,0159;1,094
7,845858;0,3916;0,0575;1,0306;1,104
7,847581;0,3564;0,0443;0,9504;1,016
7,850210;0,3999;0,0531;0,9267;1,011
7,851877;0,4131;0,0546;0,9519;1,039
7,855205;0,4031;0,0431;0,9296;1,014
7,857425;0,4451;0,0643;0,9438;1,045
7,859327;0,4493;0,0763;0,9817;1,082
7,862838;0,4544;0,0788;0,9944;1,096
7,864699;0,4370;0,0678;0,9932;1,087
7,866840;0,3696;0,0460;0,9191;0,992
7,870878;0,3388;0,0350;0,8463;0,912
7,873065;0,3600;0,0365;0,8291;0,905
7,874261;0,4163;0,0516;0,9306;1,021
7,876651;0,4084;0,0565;0,9558;1,041
7,879374;0,3691;0,0599;0,8956;0,971
7,882759;0,3317;0,0582;0,8485;0,913
7,884120;0,3459;0,0492;0,8502;0,919
7,888471;0,3935;0,0470;0,8878;0,972
7,889271;0,4148;0,0546;0,9416;1,030
7,892685;0,4214;0,0621;0,9927;1,080
7,894384;0,4344;0,0639;1,0188;1,109
7,897372;0,4644;0,0641;1,0279;1,130
7,899680;0,4542;0,0509;0,9902;1,091
7,901454;0,3835;0,0238;0,8629;0,945
7,904256;0,3444;0,0186;0,7803;0,853
7,907107;0,3847;0,0243;0,8438;0,928
7,909896;0,4185;0,0350;0,9731;1,060
7,911858;0,3970;0,0240;0,9888;1,066
7,913954;0,3930;0,0206;0,9140;0,995
7,916307;0,3972;0,0042;0,8411;0,930
7,920535;0,3681;-0,0061;0,8252;0,904
7,921836;0,3708;0,0008;0,8685;0,944
7,923984;0,3669;0,0064;0,9044;0,976
7,926530;0,3732;0,0162;0,9257;0,998
7,930430;0,4023;0,0142;0,9247;1,009
7,931942;0,4018;0,0059;0,9279;1,011
7,934241;0,3754;0,0101;0,8934;0,969
7,938154;0,3415;0,0086;0,8563;0,922
7,941277;0,3630;0,0074;0,9169;0,986
7,941987;0,3852;0,0032;0,9924;1,065
7,943950;0,3999;-0,0058;1,0054;1,082
7,947264;0,3894;-0,0144;0,9428;1,020
7,948927;0,3884;-0,0168;0,8788;0,961
7,952362;0,4867;0,0023;0,9333;1,053
7,959936;0,5221;0,0045;1,0120;1,139
7,961632;0,4696;-0,0097;0,9655;1,074
7,962223;0,4295;-0,0090;0,9147;1,011
7,962727;0,3779;-0,0166;0,8995;0,976
7,964250;0,3701;-0,0276;0,8893;0,964
7,966720;0,4136;-0,0239;0,9193;1,008
7,969879;0,4358;-0,0232;0,9093;1,009
7,977806;0,4742;-0,0095;0,9369;1,050
7,978875;0,4510;-0,0129;0,9394;1,042
7,979238;0,4375;-0,0234;0,9074;1,008
7,979525;0,3974;-0,0229;0,8687;0,956
7,995827;0,3762;-0,0332;0,8191;0,902
7,996929;0,3894;-0,0347;0,8519;0,937
7,997301;0,3992;-0,0376;0,9267;1,010
7,997579;0,4131;-0,0312;0,9819;1,066
7,997821;0,4212;-0,0342;0,9736;1,061
7,998031;0,4089;-0,0395;0,9098;0,998
7,998230;0,4114;-0,0454;0,8546;0,950
7,998707;0,4194;-0,0505;0,8399;0,940
8,004486;0,4363;-0,0559;0,8634;0,969
8,005688;0,5250;-0,0527;0,9379;1,076
8,006357;0,5778;-0,0466;1,0174;1,171
8,009220;0,5583;-0,0403;1,0467;1,187
8,011298;0,4568;-0,0501;0,9885;1,090
8,014664;0,4067;-0,0652;0,9162;1,005
8,017172;0,4451;-0,0645;0,9416;1,043
8,020506;0,4480;-0,0674;0,9863;1,085
8,022618;0,4454;-0,0667;0,9863;1,084
8,024484;0,4383;-0,0657;0,9619;1,059
8,026490;0,4309;-0,0708;0,9066;1,006
8,031160;0,4612;-0,0747;0,8433;0,964
8,031742;0,4832;-0,0721;0,8257;0,959
8,034703;0,4170;-0,0811;0,8345;0,936
8,036631;0,3671;-0,0860;0,8551;0,935
8,038974;0,3676;-0,0787;0,9113;0,986
8,041810;0,3119;-0,0921;0,9729;1,026
8,044289;0,2537;-0,0972;0,9558;0,994
8,047768;0,2581;-0,0914;0,9213;0,961
8,050334;0,2916;-0,0972;0,9445;0,993
8,053184;0,2894;-0,1004;0,9648;1,012
8,057752;0,2628;-0,1007;0,9472;0,988
8,058051;0,2422;-0,1070;0,8797;0,919
8,058907;0,1965;-0,1173;0,8509;0,881
8,062125;0,1946;-0,1151;0,8648;0,894
8,063926;0,2508;-0,1065;0,8959;0,936
8,066701;0,2755;-0,1016;0,9113;0,957
8,069796;0,2569;-0,1065;0,8983;0,940
8,071481;0,1963;-0,1063;0,8551;0,884
8,074593;0,1457;-0,1112;0,8057;0,826
8,076215;0,1933;-0,1048;0,8003;0,830
8,079726;0,3143;-0,0694;0,8991;0,955
8,081937;0,3368;-0,0488;0,9883;1,045
8,084290;0,3222;-0,0481;1,0335;1,084
8,088552;0,2329;-0,0606;0,9550;0,985
8,095417;0,3134;-0,0466;0,8949;0,949
8,095744;0,3613;-0,0383;0,9352;1,003
8,096008;0,3517;-0,0435;0,8876;0,956
8,096957;0,4014;-0,0386;0,8604;0,950
8,099194;0,4507;-0,0342;0,8817;0,991
8,101604;0,5390;-0,0195;0,9692;1,109
8,103926;0,4916;-0,0356;0,9499;1,070
8,106906;0,5023;-0,0298;0,9057;1,036
8,109153;0,5771;-0,0144;0,9873;1,144
8,112145;0,5517;-0,0193;1,0098;1,151
8,113877;0,5077;-0,0171;0,9213;1,052
8,116149;0,5969;0,0093;0,9665;1,136
8,121612;0,6407;-0,0058;1,0264;1,210
8,122456;0,5573;-0,0310;0,9626;1,113
8,125441;0,5566;-0,0305;0,8707;1,034
8,127237;0,5228;-0,0510;0,8338;0,985
8,129050;0,4674;-0,0823;0,8023;0,932
8,131330;0,5378;-0,0826;0,8516;1,011
8,135123;0,5551;-0,0747;0,9279;1,084
8,137549;0,4955;-0,0713;0,9778;1,098
8,138947;0,5136;-0,0640;1,0452;1,166
8,142830;0,4229;-0,0853;0,9629;1,055
8,144737;0,3862;-0,0867;0,9025;0,985
8,146704;0,4224;-0,0579;0,9250;1,018
8,149366;0,4102;-0,0557;0,9704;1,055
8,151262;0,3764;-0,0655;0,9702;1,043
8,153993;0,3618;-0,0667;0,9299;1,000
8,157159;0,3361;-0,0701;0,8553;0,922
8,159465;0,3442;-0,0723;0,7937;0,868
8,162715;0,3664;-0,0765;0,8565;0,935
8,165501;0,3615;-0,0784;0,9257;0,997
8,166932;0,4104;-0,0752;0,9743;1,060
8,170807;0,4251;-0,0845;0,9660;1,059
8,174082;0,3984;-0,1033;0,8964;0,986
8,175125;0,4121;-0,1073;0,8719;0,970
8,176284;0,4322;-0,1009;0,9318;1,032
8,178722;0,3591;-0,1173;0,9653;1,037
8,181342;0,3129;-0,1403;0,9286;0,990
8,183478;0,3256;-0,1495;0,9247;0,992
8,187636;0,2940;-0,1725;0,9340;0,994
8,190489;0,3219;-0,1593;0,9751;1,039
8,192815;0,3926;-0,1400;1,0210;1,103
8,195375;0,4363;-0,1288;1,0240;1,120
8,196256;0,4016;-0,1385;0,9042;0,999
8,198952;0,3970;-0,1361;0,8130;0,915
8,201676;0,3891;-0,1346;0,8294;0,926
8,206931;0,3378;-0,1398;0,8421;0,918
8,208252;0,3192;-0,1434;0,8778;0,945
8,209870;0,3845;-0,1359;0,9746;1,056
8,211702;0,4363;-0,1227;1,0215;1,118
8,213581;0,4278;-0,1239;0,9646;1,062
8,217233;0,4688;-0,1253;0,9575;1,073
8,221985;0,4534;-0,1439;0,9455;1,058
8,222952;0,3864;-0,1701;0,9093;1,003
8,224064;0,3904;-0,1774;0,8489;0,951
8,227599;0,4373;-0,1720;0,8690;0,988
8,228717;0,4612;-0,1803;0,9164;1,042
8,231544;0,4075;-0,2043;0,9240;1,030
8,234102;0,4148;-0,2006;0,8856;0,998
8,236613;0,4781;-0,1730;0,9030;1,036
8,239122;0,5202;-0,1627;0,9472;1,093
8,241669;0,5260;-0,1647;0,9450;1,094
8,244342;0,5385;-0,1630;0,9411;1,096
8,246246;0,5742;-0,1495;0,9619;1,130
8,249917;0,5908;-0,1253;0,9697;1,142
8,252601;0,5837;-0,1112;0,9724;1,140
8,255658;0,5228;-0,1305;0,9201;1,066
8,259736;0,5385;-0,1249;0,9340;1,085
8,260289;0,5458;-0,1249;0,9501;1,103
8,261887;0,5236;-0,1280;0,9352;1,079
8,264507;0,5292;-0,1202;0,9294;1,076
8,266009;0,4894;-0,1288;0,8988;1,031
8,272550;0,4779;-0,1324;0,8983;1,026
8,273304;0,4916;-0,1315;0,9061;1,039
8,273758;0,5013;-0,1283;0,9250;1,060
8,276815;0,5238;-0,1322;0,9790;1,118
8,279523;0,4832;-0,1503;0,9743;1,098
8,281427;0,4383;-0,1620;0,9308;1,042
8,283875;0,4172;-0,1737;0,8758;0,986
8,286646;0,4150;-0,1774;0,8587;0,970
8,289283;0,4124;-0,1828;0,8849;0,993
8,292020;0,4282;-0,1825;0,9069;1,019
8,294670;0,4539;-0,1755;0,9299;1,049
8,295800;0,4468;-0,1615;0,9438;1,057
8,299513;0,4045;-0,1708;0,9519;1,048
8,301377;0,3615;-0,2058;0,9501;1,037
8,303896;0,3456;-0,2239;0,9492;1,035
8,306809;0,3236;-0,2361;0,9545;1,035
8,308339;0,3246;-0,2353;0,9589;1,039
8,312277;0,3033;-0,2454;0,9431;1,021
8,314327;0,2914;-0,2539;0,8983;0,978
8,316252;0,2848;-0,2554;0,8560;0,938
8,319019;0,3048;-0,2505;0,8717;0,957
8,321530;0,3141;-0,2615;0,9125;1,000
8,323688;0,3021;-0,2705;0,9399;1,024
8,327456;0,2835;-0,2605;0,9411;1,017
8,329465;0,2518;-0,2644;0,9096;0,980
8,332184;0,2544;-0,2630;0,8947;0,967
8,333913;0,2535;-0,2564;0,8873;0,958
8,343185;0,2381;-0,2627;0,9027;0,970
8,344688;0,2002;-0,2835;0,9125;0,976
8,345323;0,2430;-0,2701;0,9052;0,975
8,345741;0,3124;-0,2544;0,9223;1,006
8,352443;0,3253;-0,2671;0,9233;1,015
8,353468;0,3334;-0,2622;0,8934;0,989
8,353913;0,3466;-0,2419;0,8929;0,988
8,354301;0,3358;-0,2383;0,9296;1,017
8,375341;0,3094;-0,2468;0,9748;1,052
8,376501;0,3234;-0,2412;0,9853;1,065
8,376862;0,3165;-0,2488;0,9545;1,036
8,377154;0,3143;-0,2586;0,9049;0,992
8,377437;0,3642;-0,2547;0,8878;0,993
8,377708;0,3642;-0,2451;0,8827;0,986
8,377978;0,3625;-0,2236;0,8956;0,992
8,378245;0,4040;-0,1808;0,9384;1,038
8,378544;0,4033;-0,1615;0,9949;1,086
8,378815;0,3549;-0,1781;1,0059;1,081
8,381565;0,3124;-0,1799;0,9939;1,057
8,383611;0,2613;-0,1913;0,9357;0,990
8,390391;0,2469;-0,2050;0,8851;0,941
8,392036;0,3038;-0,1855;0,8636;0,934
8,392389;0,3464;-0,1896;0,8531;0,940
8,393547;0,3845;-0,1967;0,8617;0,964
8,395805;0,4265;-0,1755;0,9015;1,013
8,399331;0,4204;-0,1733;0,9396;1,044
8,401046;0,3935;-0,1554;0,9396;1,030
8,404244;0,4119;-0,1322;0,9377;1,033
8,406572;0,4363;-0,1398;0,9919;1,093
8,408490;0,4324;-0,1481;1,0288;1,126
8,411157;0,4089;-0,1473;0,9883;1,080
8,413719;0,4067;-0,1637;0,9291;1,027
8,415618;0,4478;-0,1759;0,9035;1,024
8,417946;0,4524;-0,1681;0,8749;0,999
8,421470;0,4006;-0,1869;0,8477;0,956
8,424201;0,3146;-0,2241;0,8201;0,906
8,426133;0,2936;-0,2243;0,8448;0,922
8,428769;0,3417;-0,2070;0,8949;0,980
8,431157;0,3666;-0,2102;0,9272;1,019
8,433706;0,3657;-0,2207;0,9389;1,031
8,442114;0,3625;-0,2224;0,9418;1,033
8,443726;0,3014;-0,2429;0,9396;1,016
8,444149;0,2432;-0,2654;0,9330;1,000
8,444435;0,2478;-0,2608;0,9228;0,990
8,446479;0,2060;-0,2644;0,9230;0,982
8,448582;0,1679;-0,2532;0,8907;0,941
8,452499;0,2227;-0,2290;0,8815;0,938
8,468759;0,2799;-0,2219;0,9269;0,993
8,469554;0,2508;-0,2437;0,9773;1,038
8,469914;0,2488;-0,2676;1,0161;1,080
8,470325;0,3207;-0,2659;1,0020;1,085
8,470703;0,3437;-0,2671;0,9499;1,045
8,471055;0,3332;-0,2542;0,8925;0,986
8,471370;0,2628;-0,2461;0,8499;0,923
8,471644;0,2647;-0,2395;0,8453;0,918
8,474771;0,3119;-0,2515;0,8937;0,979
8,477062;0,3571;-0,2593;0,9235;1,024
8,479763;0,4070;-0,2759;0,9868;1,103
8,481004;0,4018;-0,2957;0,9758;1,096
8,483222;0,3759;-0,3040;0,9325;1,050
8,487174;0,4212;-0,2999;0,8915;1,031
8,488805;0,4737;-0,2947;0,8829;1,044
8,492653;0,4515;-0,3175;0,9294;1,081
8,494664;0,3583;-0,3290;0,9492;1,067
8,496163;0,2522;-0,3251;0,9250;1,012
8,498759;0,3094;-0,3187;0,9206;1,022
8,501015;0,3948;-0,3260;0,9541;1,083
8,505370;0,4072;-0,3299;0,9228;1,061
8,507190;0,4082;-0,3238;0,9015;1,041
8,509679;0,3823;-0,3155;0,8426;0,978
8,511103;0,3542;-0,3448;0,8758;1,006
8,513157;0,3473;-0,3365;0,9423;1,059
8,517779;0,3437;-0,3226;1,0024;1,108
8,518318;0,3911;-0,3136;1,0821;1,193
8,521739;0,4190;-0,3092;1,0721;1,192
8,523643;0,3735;-0,3461;0,9758;1,101
8,528308;0,3292;-0,3793;0,8751;1,009
8,528752;0,3104;-0,3673;0,7983;0,932
8,532636;0,2994;-0,3495;0,8257;0,945
8,533881;0,2987;-0,3248;0,8658;0,972
8,538495;0,2698;-0,3123;0,9020;0,992
8,539344;0,2046;-0,3211;0,9501;1,024
8,542196;0,1662;-0,3414;1,0325;1,100
8,544018;0,1706;-0,3480;1,0550;1,124
8,545647;0,1882;-0,3598;1,0352;1,112
8,550049;0,2246;-0,3612;0,9785;1,067
8,552191;0,1628;-0,3764;0,8934;0,983
8,555818;0,1036;-0,3791;0,8164;0,906
8,557118;0,1215;-0,3617;0,7895;0,877
8,558409;0,1953;-0,3456;0,8406;0,930
8,561105;0,2307;-0,3688;0,9255;1,023
8,563186;0,2241;-0,3849;0,9504;1,050
8,565812;0,2034;-0,3923;0,9250;1,025
8,568186;0,2334;-0,3793;0,8976;1,002
8,575062;0,2403;-0,3857;0,9338;1,038
8,576287;0,1779;-0,3864;0,9531;1,044
8,576809;0,0997;-0,3805;0,9237;1,004
8,578362;0,1220;-0,3791;0,9501;1,030
8,581094;0,1733;-0,3571;0,9809;1,058
8,583066;0,1958;-0,3412;0,9338;1,013
8,603434;0,1823;-0,3519;0,8815;0,966
8,604642;0,1902;-0,3747;0,8739;0,970
8,605098;0,3046;-0,3475;0,9240;1,033
8,605459;0,3552;-0,3275;0,9626;1,077
8,605782;0,2588;-0,3441;0,8905;0,989
8,606064;0,2718;-0,3238;0,8766;0,973
8,606335;0,3432;-0,3131;0,8966;1,010
8,606598;0,3864;-0,3097;0,9582;1,079
8,606866;0,3938;-0,2784;0,9873;1,099
8,609034;0,4414;-0,2525;1,0120;1,133
8,610888;0,4517;-0,2500;1,0191;1,142
8,613842;0,3478;-0,2943;0,9098;1,018
8,615877;0,3263;-0,3043;0,8340;0,946
8,618018;0,3896;-0,2793;0,8140;0,945
8,622083;0,4439;-0,2390;0,8944;1,027
8,625565;0,4158;-0,2454;0,9751;1,088
8,626307;0,4133;-0,2691;0,9783;1,096
8,627982;0,4891;-0,2417;1,0073;1,146
8,630857;0,4395;-0,2510;0,9780;1,101
8,633355;0,3305;-0,3104;0,8995;1,007
8,638332;0,3121;-0,3131;0,8137;0,926
8,640977;0,3830;-0,2686;0,8238;0,947
8,641375;0,4458;-0,2468;0,9692;1,095
8,644469;0,4062;-0,2813;1,0418;1,153
8,646512;0,3574;-0,3026;1,0007;1,105
8,648975;0,3466;-0,3131;0,9003;1,014
8,651970;0,3288;-0,3304;0,8443;0,964
8,654474;0,3534;-0,3231;0,8509;0,976
8,655832;0,3967;-0,2916;0,8827;1,011
8,658171;0,4121;-0,2803;0,9083;1,036
8,661908;0,4336;-0,2718;0,9433;1,073
8,664141;0,4302;-0,2762;0,9514;1,080
8,667355;0,4109;-0,2930;0,9411;1,068
8,668537;0,3764;-0,3214;0,9504;1,072
8,671767;0,3102;-0,3605;0,9692;1,080
8,673234;0,2430;-0,3712;1,0323;1,124
8,675805;0,1677;-0,3928;0,9890;1,077
8,680163;0,1337;-0,3976;0,8837;0,978
8,680674;0,0982;-0,3830;0,8438;0,932
8,684938;0,1031;-0,3568;0,8653;0,942
8,691156;0,1286;-0,3336;0,8959;0,965
8,692408;0,1359;-0,3185;0,9262;0,989
8,693183;0,1545;-0,3109;0,9492;1,011
8,693550;0,1840;-0,3185;0,9308;1,001
8,698384;0,2046;-0,3392;0,8863;0,971
8,699031;0,1628;-0,3964;0,8934;0,991
8,701105;0,1266;-0,4324;0,9631;1,063
8,712343;0,1156;-0,4240;0,9690;1,064
8,713041;0,0577;-0,4341;0,9651;1,060
8,713326;0,0066;-0,4223;0,9145;1,007
8,713570;-0,0240;-0,4030;0,8524;0,943
8,713816;-0,0242;-0,3847;0,8673;0,949
8,717049;-0,0166;-0,3639;0,8871;0,959
8,718926;-0,0135;-0,3678;0,9157;0,987
8,722099;-0,0183;-0,3791;0,9648;1,037
8,723741;-0,0648;-0,4079;0,9685;1,053
8,726536;-0,0406;-0,4253;0,9396;1,032
8,728843;0,0327;-0,4258;0,9973;1,085
8,731562;0,0863;-0,4280;1,0369;1,125
8,733576;0,0257;-0,4333;0,9827;1,074
8,735318;0,0110;-0,4397;0,9013;1,003
8,738161;0,0027;-0,4311;0,8807;0,981
8,741935;-0,0528;-0,4324;0,8450;0,951
8,744054;0,0134;-0,4152;0,8895;0,982
8,746092;0,0894;-0,4170;0,9929;1,081
8,749072;0,0775;-0,4304;0,9785;1,072
8,751628;0,0479;-0,4702;0,9015;1,018
8,754958;-0,0010;-0,4896;0,8145;0,950
8,755847;0,0222;-0,4702;0,8133;0,940
8,759137;0,0792;-0,4698;0,9174;1,034
8,761003;0,1410;-0,4548;1,0193;1,125
8,763164;0,1173;-0,4783;0,9318;1,054
8,767088;0,1308;-0,4734;0,9325;1,054
8,768972;0,1440;-0,4497;0,9695;1,078
8,771601;0,1508;-0,4289;0,8976;1,006
8,773515;0,1669;-0,4118;0,9211;1,023
8,775743;0,1156;-0,4267;0,8939;0,997
8,779001;0,1738;-0,4113;0,9577;1,057
8,781598;0,1919;-0,3930;0,9893;1,082
8,783813;0,1740;-0,4042;0,9704;1,066
8,785401;0,1897;-0,3693;0,9555;1,042
8,788617;0,1669;-0,3656;0,8912;0,978
8,791585;0,1232;-0,3874;0,8008;0,898
8,793958;0,1603;-0,3901;0,9091;1,002
8,796075;0,1308;-0,3984;0,9235;1,014
8,797782;0,1804;-0,3822;0,9477;1,038
8,801789;0,2349;-0,3756;0,9365;1,036
8,807365;0,2760;-0,3566;0,8976;1,004
8,813736;0,3043;-0,3387;1,0526;1,147
8,814159;0,2156;-0,3426;0,9142;1,000
8,814527;0,3058;-0,3541;0,8788;0,996
8,814822;0,2826;-0,3490;0,8568;0,967
8,816170;0,2104;-0,3431;0,7822;0,880
8,822405;0,3146;-0,3221;0,9621;1,062
8,823370;0,3510;-0,3204;0,9758;1,085
8,823766;0,3596;-0,3431;0,9272;1,052
8,825491;0,4204;-0,3605;1,0193;1,160
8,827961;0,4708;-0,3419;1,0970;1,242
8,831477;0,3613;-0,3241;0,8692;0,996
8,833198;0,3459;-0,3089;0,7595;0,890
8,837083;0,3048;-0,3194;0,7915;0,906
8,837841;0,3400;-0,3219;0,8956;1,011
8,841368;0,4713;-0,3004;1,1293;1,260
8,842854;0,5065;-0,3035;1,1398;1,284
8,845209;0,4715;-0,3114;0,9765;1,128
8,847789;0,3625;-0,3219;0,6991;0,851
8,852089;0,3273;-0,3292;0,6255;0,779
8,854620;0,4036;-0,3353;0,9580;1,092
8,855443;0,4820;-0,3444;1,2256;1,361
8,858449;0,4766;-0,3502;1,1415;1,286
8,861096;0,4070;-0,3712;0,8749;1,034
8,863188;0,3449;-0,3798;0,7531;0,911
8,865588;0,2828;-0,3759;0,8157;0,942
8,867582;0,2821;-0,3649;0,9264;1,035
8,870649;0,2914;-0,3607;0,9802;1,084
8,875255;0,2769;-0,3532;0,9604;1,060
8,875704;0,2713;-0,3551;0,9563;1,056
8,879211;0,2437;-0,3649;0,8636;0,969
8,880976;0,2166;-0,3681;0,7859;0,894
8,883313;0,2073;-0,3732;0,8543;0,955
8,887310;0,1818;-0,3903;0,9748;1,066
8,889133;0,1459;-0,4196;1,0271;1,119
8,890806;0,1227;-0,4311;0,9409;1,042
8,892838;0,1234;-0,4385;0,8763;0,988
8,895517;0,1498;-0,4592;0,9572;1,072
8,897898;0,1628;-0,4702;0,9770;1,096
8,900187;0,1503;-0,4729;0,9929;1,110
8,904684;0,1298;-0,4509;0,9756;1,083
8,906456;0,0987;-0,4370;0,8917;0,998
8,908209;0,0943;-0,4143;0,8115;0,916
8,910650;0,1095;-0,4020;0,8238;0,923
8,912849;0,1405;-0,3962;0,9171;1,009
8,915939;0,1689;-0,4067;1,0308;1,121
8,917749;0,1662;-0,4277;0,9963;1,097
8,921652;0,1337;-0,4624;0,9035;1,024
8,924331;0,1259;-0,4871;0,8661;1,002
8,925206;0,1283;-0,4871;0,8934;1,026
8,928168;0,1452;-0,4798;0,9675;1,090
8,930795;0,1464;-0,4720;1,0105;1,125
8,933023;0,1288;-0,4553;0,9533;1,064
8,939893;0,1251;-0,4397;0,8978;1,008
8,940963;0,1156;-0,4302;0,8910;0,996
8,941466;0,1022;-0,4319;0,9125;1,015
8,942788;0,0968;-0,4282;0,9367;1,034
8,946151;0,1085;-0,4184;0,9629;1,055
8,947630;0,0934;-0,4260;0,9538;1,049
8,951382;0,0731;-0,4216;0,8797;0,978
8,962000;0,0667;-0,4091;0,8492;0,945
8,962968;0,0755;-0,3903;0,8881;0,973
8,963236;0,0760;-0,3852;0,9306;1,010
8,963462;0,0733;-0,3788;0,9462;1,022
8,963675;0,0665;-0,3764;0,9426;1,017
8,966441;0,0701;-0,3749;0,9091;0,986
8,968736;0,0694;-0,3825;0,8893;0,971
8,974013;0,0716;-0,3923;0,9013;0,986
8,974658;0,0912;-0,4006;0,9438;1,029
8,975908;0,0912;-0,4179;0,9902;1,079
8,978313;0,0782;-0,4226;0,9712;1,062
8,981379;0,0665;-0,4250;0,9316;1,026
8,983574;0,0560;-0,4265;0,9098;1,006
8,986641;0,0408;-0,4221;0,9193;1,012
8,991039;0,0315;-0,4184;0,9201;1,011
8,991483;0,0105;-0,4282;0,9355;1,029
8,992980;-0,0051;-0,4355;0,9189;1,017
8,995418;-0,0073;-0,4360;0,9066;1,006
8,998219;-0,0093;-0,4448;0,9220;1,024
9,000008;-0,0152;-0,4478;0,9460;1,047
9,003390;-0,0164;-0,4446;0,9465;1,046
9,005284;-0,0347;-0,4443;0,9421;1,042
9,007969;-0,0501;-0,4382;0,9015;1,004
9,010310;-0,0528;-0,4228;0,8631;0,963
9,012524;-0,0487;-0,4177;0,8729;0,969
9,016152;-0,0357;-0,4162;0,8900;0,983
9,018026;0,0039;-0,3969;0,9279;1,009
9,020500;0,0467;-0,3849;0,9875;1,061
9,022880;0,0418;-0,3901;0,9802;1,056
9,025510;0,0137;-0,3849;0,8939;0,973
9,027979;-0,0017;-0,3725;0,8269;0,907
9,030817;-0,0227;-0,3734;0,8208;0,902
9,033341;0,0325;-0,3774;0,9083;0,984
9,039158;0,0721;-0,3950;1,0152;1,092
9,039919;0,0606;-0,4253;1,0474;1,132
9,040471;0,0398;-0,4480;1,0149;1,110
9,042679;0,0169;-0,4639;0,9289;1,038
9,045538;-0,0284;-0,4878;0,8680;0,996
9,047586;-0,0890;-0,5182;0,8629;1,010
9,050260;-0,1200;-0,5311;0,8585;1,017
9,054711;-0,0403;-0,5116;0,9726;1,100
9,055461;0,0039;-0,5094;1,1222;1,232
9,058228;-0,0113;-0,5128;1,0897;1,204
9,060456;-0,0445;-0,5204;0,9279;1,065
9,062620;-0,0719;-0,5238;0,7825;0,944
9,065225;-0,1005;-0,5133;0,6793;0,857
9,068016;-0,0834;-0,5138;0,7385;0,903
9,080691;-0,0457;-0,5069;0,8761;1,013
9,081435;0,0428;-0,4649;1,0090;1,112
9,081712;0,1249;-0,4238;1,0985;1,184
9,081948;0,1283;-0,4165;0,9941;1,085
9,082201;0,0633;-0,4465;0,8008;0,919
9,083375;0,0780;-0,4622;0,8181;0,943
9,088784;0,0973;-0,4651;0,9521;1,064
9,089337;0,1589;-0,4522;1,1518;1,248
9,090341;0,1572;-0,4341;1,1589;1,247
9,092738;0,1031;-0,4324;0,9120;1,015
9,094959;0,0208;-0,4548;0,7094;0,843
9,098739;-0,0369;-0,4925;0,6881;0,847
9,100599;0,0301;-0,4866;0,8685;0,996
9,103614;0,1457;-0,4504;1,1252;1,221
9,105218;0,1623;-0,4421;1,1982;1,287
9,107832;0,0359;-0,4959;1,0090;1,125
